task No.,task_name,execution_time,resource_load,earliest_time,latest_time
341,dwc_ext.usp_ww_infra_tracker_ent_infra_hist,4,0.074,117,1439
342,dwc_ext.usp_ww_iot_spending_guide_fcst,3,0.05,202,1439
343,dwc_ext.usp_ww_odm_tracker_storage_hist,3,0.061,575,1439
344,dwc_ext.usp_ww_odm_tracker_svr_hist,3,0.058,480,1439
345,dwc_ext.usp_ww_pc_monitor_tracker_bundling_hist,3,0.065,518,1439
346,dwc_ext.usp_ww_pc_monitor_tracker_channel_hist,3,0.073,416,1439
347,dwc_ext.usp_ww_pc_monitor_tracker_fcst,3,0.074,291,1439
348,dwc_ext.usp_ww_pc_monitor_tracker_interface_hist,4,0.06,407,1439
349,dwc_ext.usp_ww_pc_monitor_tracker_prelim_hist,3,0.066,686,1439
350,dwc_ext.usp_ww_pc_monitor_tracker_segment_fcst,3,0.044,524,1439
351,dwc_ext.usp_ww_pc_monitor_tracker_segment_hist,3,0.069,136,1439
352,dwc_ext.usp_ww_pc_tracker_channel_fcst,4,0.079,490,1439
353,dwc_ext.usp_ww_pc_tracker_install_base_fcst,3,0.06,204,1439
354,dwc_ext.usp_ww_pc_tracker_os_fcst,3,0.079,573,1439
355,dwc_ext.usp_ww_pc_tracker_os_version_hist,4,0.069,292,1439
356,dwc_ext.usp_ww_pc_tracker_period_channel_fcst,3,0.051,653,1439
357,dwc_ext.usp_ww_pc_tracker_period_segment_fcst,3,0.059,739,1439
358,dwc_ext.usp_ww_pc_tracker_price_band_units_fcst,3,0.032,651,1439
359,dwc_ext.usp_ww_pc_tracker_price_band_value_fcst,3,0.052,491,1439
360,dwc_ext.usp_ww_pc_tracker_segbycha_fcst,3,0.071,427,1439
361,dwc_ext.usp_ww_pc_tracker_segment_fcst,3,0.056,0,1439
362,dwc_ext.usp_ww_pcd_tracker_channel_hist,4,0.061,372,1439
363,dwc_ext.usp_ww_pcd_tracker_os_channel_hist,3,0.051,663,1439
364,dwc_ext.usp_ww_pcd_tracker_os_segment_hist,3,0.07,645,1439
365,dwc_ext.usp_ww_pcd_tracker_prelim_hist,3,0.054,17,1439
366,dwc_ext.usp_ww_pcd_tracker_productdetail_channel_hist,3,0.034,532,1439
367,dwc_ext.usp_ww_pcd_tracker_productdetail_segment_hist,4,0.054,710,1439
368,dwc_ext.usp_ww_pcd_tracker_segbycha_hist,3,0.047,396,1439
369,dwc_ext.usp_ww_pcd_tracker_segment_hist,4,0.068,105,1439
370,dwc_ext.usp_ww_pcd_tracker_workstation_application_group_fcst,4,0.053,165,1439
371,dwc_ext.usp_ww_pcd_tracker_workstation_application_hist,3,0.052,479,1439
372,dwc_ext.usp_ww_pcd_tracker_workstation_channel_hist,4,0.072,3,1439
373,dwc_ext.usp_ww_pcd_tracker_workstation_countryaddon_fcst,3,0.072,470,1439
374,dwc_ext.usp_ww_pcd_tracker_workstation_fcst,3,0.051,109,1439
375,dwc_ext.usp_ww_pcd_tracker_workstation_model_hist,3,0.051,439,1439
376,dwc_ext.usp_ww_pcd_tracker_workstation_os_fcst,3,0.032,224,1439
377,dwc_ext.usp_ww_pcd_tracker_workstation_os_hist,3,0.065,117,1439
378,dwc_ext.usp_ww_pcd_tracker_workstation_segment_hist,3,0.075,758,1439
379,dwc_ext.usp_ww_phone_tracker_channel_hist,4,0.055,399,1439
380,dwc_ext.usp_ww_phone_tracker_fcst,3,0.053,606,1439
381,dwc_ext.usp_ww_phone_tracker_model_hist,3,0.077,180,1439
382,dwc_ext.usp_ww_phone_tracker_prelim_hist,3,0.077,627,1439
383,dwc_ext.usp_ww_phone_tracker_price_band_fcst,3,0.049,266,1439
384,dwc_ext.usp_ww_phone_tracker_segment_hist,3,0.053,382,1439
385,dwc_ext.usp_ww_services_ap_fcst,3,0.062,289,1439
386,dwc_ext.usp_ww_services_ap_foundation_hist,3,0.065,487,1439
387,dwc_ext.usp_ww_services_ap_industry_hist,3,0.071,548,1439
388,dwc_ext.usp_ww_smart_home_tracker_fcst,3,0.041,785,1439
389,dwc_ext.usp_ww_tablet_tracker_channel_fcst,3,0.07,699,1439
390,dwc_ext.usp_ww_tablet_tracker_channel_hist,3,0.073,193,1439
391,dwc_ext.usp_ww_tablet_tracker_detachable_channel_fcst,3,0.059,279,1439
392,dwc_ext.usp_ww_tablet_tracker_detachable_fcst,3,0.055,207,1439
393,dwc_ext.usp_ww_tablet_tracker_detachable_segment_fcst,3,0.055,262,1439
394,dwc_ext.usp_ww_tablet_tracker_period_channel_fcst,3,0.063,304,1439
395,dwc_ext.usp_ww_tablet_tracker_period_fcst,3,0.05,404,1439
396,dwc_ext.usp_ww_tablet_tracker_period_segment_fcst,4,0.035,660,1439
397,dwc_ext.usp_ww_tablet_tracker_screen_size_channel_fcst,3,0.049,214,1439
398,dwc_ext.usp_ww_tablet_tracker_screen_size_fcst,3,0.032,361,1439
399,dwc_ext.usp_ww_tablet_tracker_screen_size_segment_fcst,3,0.031,421,1439
400,dwc_ext.usp_ww_tablet_tracker_segment_fcst,3,0.049,306,1439
401,dwc_ext.usp_ww_tablet_tracker_segment_hist,3,0.071,254,1439
402,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_fcst,3,0.038,97,1439
403,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_hist,3,0.042,660,1439
404,dwc_ext.usp_ww_tablet_tracker_segmentaddon_fcst,3,0.04,524,1439
405,dwc_ext.usp_ww_tablet_tracker_segmentaddon_hist,4,0.051,567,1439
406,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_fcst,3,0.048,109,1439
407,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_hist,4,0.07,508,1439
408,dwc_fi.usp_backlog_master_fact,50,0.044,346,1439
409,dwc_fi.usp_base_ebr_master_fact_delta,2,0.035,749,1439
410,dwc_fi.usp_enterprise_and_public_sector_funding_high_lvl_data,1,0.048,580,1439
411,dwc_fi.usp_exp_backlog_to_mcmt,1,0.048,467,1439
412,dwc_fi.usp_fact_fi_pcsd_playbook_actual_dataset,3,0.03,409,1439
413,dwc_fi.usp_fact_fi_pcsd_playbook_adhoc_dataset,3,0.042,125,1439
414,dwc_fi.usp_fact_fi_pcsd_playbook_bpc_dataset,1,0.037,209,1439
415,dwc_fi.usp_fact_row_fi_meas_master_allocation,27,0.049,578,1439
416,dwc_fi.usp_fact_row_fi_meas_master_allocation_lgap,7,0.036,40,1439
417,dwc_fi.usp_fact_row_fi_meas_master_daily_delta_full,9,0.076,738,1439
418,dwc_fi.usp_fact_row_fi_meas_master_emea_specific_dummy_delta_full,6,0.047,748,1439
419,dwc_fi.usp_fact_row_fi_meas_master_self_update,9,0.036,667,1439
420,dwc_fi.usp_fact_row_fi_meas_master_service_upsell,8,0.072,681,1439
421,dwc_fi.usp_fact_row_fi_meas_master_to_ludp_delta_full,9,0.059,54,1439
422,dwc_fi.usp_fact_row_svc_upsell_master_delta,6,0.058,501,1439
423,dwc_fi.usp_fi_meas_actl_master_fact_prc_delta,2,0.072,680,1439
424,dwc_fi.usp_fi_meas_backlog_cc_dimension,1,0.034,272,1439
425,dwc_fi.usp_fin_meas_profit_performance_data_set,1,0.065,245,1439
426,dwc_fi.usp_fin_qtr_business_review_and_plan_of_record_data_set,8,0.065,415,1439
427,dwc_fi.usp_prc_fin_pnl_statement_sum_with_full_pti_fact_detal,1,0.03,149,1439
428,dwc_fi.usp_prc_new_ebr_sti_master_fact_delta,2,0.063,561,1439
429,dwc_fi.usp_prc_svc_upsell_booking_master_fact,2,0.07,527,1439
430,dwc_fi.usp_pscd_fin_meas_playbook_data_set,2,0.05,590,1439
431,dwc_fi.usp_row_fi_meas_pca_allo_fact,6,0.078,784,1439
432,dwc_fi.usp_row_fi_meas_pca_cons_fact_delta_full,10,0.056,405,1439
433,dwc_fi.usp_sw_detail_master_fact,4,0.03,277,1439
434,dwc_fi.usp_swr_master_fact,12,0.068,596,1439
435,dwc_ms.usp_acnt_crm_dwc,1,0.032,300,1439
436,dwc_ms.usp_acnt_cross_reference_dwc,1,0.055,389,1439
437,dwc_ms.usp_acnt_dwc,6,0.071,60,1439
438,dwc_ms.usp_acnt_hier_dwc,4,0.071,415,1439
439,dwc_ms.usp_bms_ww_chnl_inv_detail,5,0.078,151,1439
440,dwc_ms.usp_csdc_chnl_inv,1,0.069,127,1439
441,dwc_ms.usp_csdc_chnl_inv_bu_level6,1,0.066,728,1439
442,dwc_ms.usp_csdc_chnl_inv_im,2,0.067,449,1439
443,dwc_ms.usp_csdc_chnl_inv_match_customer4,1,0.054,603,1439
444,dwc_ms.usp_csdc_chnl_inv_region_flag,1,0.074,558,1439
445,dwc_ms.usp_csdc_chnl_inv_report_method,1,0.06,771,1439
446,dwc_ms.usp_csdc_inv_age,1,0.044,393,1439
447,dwc_ms.usp_csdc_inv_age_im,1,0.059,217,1439
448,dwc_ms.usp_csdc_sti_bu_lvl6_dwc,1,0.053,576,1439
449,dwc_ms.usp_csdc_sti_bypn_agency,1,0.058,317,1439
450,dwc_ms.usp_csdc_sti_bypn_customer,1,0.062,535,1439
451,dwc_ms.usp_csdc_sti_bypn_full,1,0.03,357,1439
452,dwc_ms.usp_csdc_sti_bypn_match_report_method,1,0.043,458,1439
453,dwc_ms.usp_csdc_sti_bypn_update_rtm,1,0.038,641,1439
454,dwc_ms.usp_csdc_sti_jd_lock,1,0.07,7,1439
455,dwc_ms.usp_csdc_sti_pn_increment,1,0.077,547,1439
456,dwc_ms.usp_csdc_sti_update_pn_dwc,1,0.043,512,1439
457,dwc_ms.usp_csdc_stock_adj,1,0.078,505,1439
458,dwc_ms.usp_csdc_stock_adj_bu_level6,1,0.041,226,1439
459,dwc_ms.usp_csdc_stock_adj_im,1,0.05,722,1439
460,dwc_ms.usp_csdc_stock_adj_match_customer4,1,0.075,423,1439
461,dwc_ms.usp_csdc_stock_adj_patner_lock,1,0.031,296,1439
462,dwc_ms.usp_csdc_stock_adj_region_flag,1,0.053,617,1439
463,dwc_ms.usp_employee_territory_acnt,9,0.05,727,1439
464,dwc_ms.usp_exp_acnt_dwc,1,0.05,62,1439
465,dwc_ms.usp_fgi_inhouse_vmi,2,0.041,795,1439
466,dwc_ms.usp_fgi_inhouse_vmi_wo_order,1,0.045,547,1439
467,dwc_ms.usp_fgi_lecoo_ms_inventory,9,0.064,382,1439
468,dwc_ms.usp_lecoo_sales_data_dwc,8,0.045,74,1439
469,dwc_ms.usp_prc_csdc_activation,1,0.066,412,1439
470,dwc_ms.usp_prc_csdc_ssdc_activation_im,17,0.066,254,1439
471,dwc_ms.usp_prc_fiscal_week,1,0.063,461,1439
472,dwc_ms.usp_prc_operation_billing,2,0.073,196,1439
473,dwc_ms.usp_prc_ssdc_activation_im,10,0.049,680,1439
474,dwc_ms.usp_prc_ssdc_activation_im_old,15,0.065,219,1439
475,dwc_ms.usp_sell_in_kpi_dwc_bw_184update,1,0.037,434,1439
476,dwc_ms.usp_sell_in_kpi_dwc_bw_and_lecoo_duichong,15,0.06,695,1439
477,dwc_ms.usp_sell_in_kpi_dwc_cdc,3,0.035,726,1439
478,dwc_ms.usp_sell_in_kpi_dwc_common,20,0.046,235,1439
479,dwc_ms.usp_sell_in_kpi_dwc_csdc,4,0.037,314,1439
480,dwc_ms.usp_sell_in_kpi_dwc_del_xc,4,0.043,229,1439
481,dwc_ms.usp_sell_in_kpi_dwc_finance_update,8,0.06,127,1439
482,dwc_ms.usp_sell_in_kpi_dwc_huishang,3,0.059,292,1439
483,dwc_ms.usp_sell_in_kpi_dwc_manual_adj,7,0.069,417,1439
484,dwc_ms.usp_sell_in_kpi_dwc_rel,7,0.068,92,1439
485,dwc_ms.usp_sell_in_kpi_dwc_sci,16,0.075,321,1439
486,dwc_ms.usp_sell_in_kpi_dwc_sci_update_his,39,0.068,347,1439
487,dwc_ms.usp_sell_in_kpi_dwc_xinchuang,5,0.067,331,1439
488,dwc_ms.usp_so_dwc,1,0.03,215,1439
489,dwc_ms.usp_ssdc_chnl_manual_inv_age,1,0.054,636,1439
490,dwc_ms.usp_ssdc_fgi_dwc,4,0.079,10,1439
491,dwc_ms.usp_ssdc_inv_adj_detail,2,0.052,758,1439
492,dwc_ms.usp_ssdc_jd_data_handle,19,0.052,340,1439
493,dwc_ms.usp_ssdc_sec_data_handle,3,0.074,199,1439
494,dwc_ms.usp_ssdc_sec_data_result_table,1,0.073,318,1439
495,dwc_ms.usp_ssdc_sti_bysn_adjust,1,0.07,614,1439
496,dwc_ms.usp_ssdc_sti_bysn_core_lbl,10,0.075,629,1439
497,dwc_ms.usp_ssdc_sti_bysn_core_main,32,0.034,46,1439
498,dwc_ms.usp_ssdc_sti_bysn_core_merge,5,0.056,169,1439
499,dwc_ms.usp_ssdc_sti_bysn_core_model,15,0.053,498,1439
500,dwc_ms.usp_ssdc_sti_bysn_core_pool,8,0.064,683,1439
501,dwc_ms.usp_ssdc_sti_bysn_init,2,0.035,293,1439
502,dwc_ms.usp_ssdc_sti_bysn_jd,52,0.068,237,1439
503,dwc_ms.usp_ssdc_sti_bysn_jd_byday,45,0.038,184,1439
504,dwc_ms.usp_ssdc_sti_bysn_jd_init,9,0.073,269,1439
505,dwc_ms.usp_ssdc_sti_bysn_jd_init_history,1,0.072,786,1439
506,dwc_ms.usp_ssdc_sti_bysn_jd_prepare,1,0.032,737,1439
507,dwc_ms.usp_ssdc_sti_bysn_jd_sku,4,0.061,170,1439
508,dwc_ms.usp_ssdc_sti_bysn_job_on05,2,0.049,705,1439
509,dwc_ms.usp_ssdc_sti_bysn_job_on06,115,0.045,194,1439
510,dwc_ms.usp_ssdc_sti_bysn_job_on15,171,0.038,98,1439
511,dwc_ms.usp_ssdc_sti_bysn_job_on15_01,1,0.034,631,1439
512,dwc_ms.usp_ssdc_sti_bysn_std,2,0.078,464,1439
513,dwc_ms.usp_ssdc_wide_table_dimension_splicing,3,0.07,361,1439
514,dwc_ms.usp_svc_prc_rel_opportunity,1,0.047,46,1439
515,dwc_ms.usp_usp_sell_in_kpi_dwc_codata,1,0.072,559,1439
516,dwc_prd.usp_product_master,2,0.062,93,1439
517,dwc_sc.usp_acc_box_commit,4,0.038,576,1439
518,dwc_sc.usp_acc_parts_inv_aging,1,0.059,505,1439
519,dwc_sc.usp_ca_projection,2,0.064,507,1439
520,dwc_sc.usp_deliv_accuracy,5,0.042,31,1439
521,dwc_sc.usp_deliv_serial_no,1,0.061,154,1439
522,dwc_sc.usp_dim_product,1,0.049,267,1439
523,dwc_sc.usp_finish_goods_shpmt,2,0.039,589,1439
524,dwc_sc.usp_inv,2,0.047,3,1439
525,dwc_sc.usp_long_term_fcst,1,0.055,93,1439
526,dwc_sc.usp_material_master,2,0.074,557,1439
527,dwc_sc.usp_mbg_bkt_master,1,0.041,323,1439
528,dwc_sc.usp_mbg_ctb,1,0.064,526,1439
529,dwc_sc.usp_mbg_fgi_aging,1,0.048,301,1439
530,dwc_sc.usp_mbg_geo_dim,1,0.076,130,1439
531,dwc_sc.usp_mbg_offset_ctb,1,0.033,596,1439
532,dwc_sc.usp_mbg_offset_one_plan,1,0.044,269,1439
533,dwc_sc.usp_mbg_offset_parts_ctb,6,0.069,238,1439
534,dwc_sc.usp_mbg_offset_parts_one_plan,12,0.061,367,1439
535,dwc_sc.usp_mbg_offset_parts_pdp,4,0.056,362,1439
536,dwc_sc.usp_mbg_offset_pdp,1,0.039,353,1439
537,dwc_sc.usp_mbg_one_plan,1,0.058,421,1439
538,dwc_sc.usp_mbg_parts_inv_aging,4,0.075,367,1439
539,dwc_sc.usp_mbg_parts_supply,2,0.033,280,1439
540,dwc_sc.usp_mbg_pdp,1,0.046,511,1439
541,dwc_sc.usp_mfg_order_close_rate,3,0.04,555,1439
542,dwc_sc.usp_on_time_deliv,14,0.078,8,1439
543,dwc_sc.usp_parts_inv,1,0.074,638,1439
544,dwc_sc.usp_pcg_box_commit,1,0.05,114,1439
545,dwc_sc.usp_pcg_geo_gross_fcst,2,0.053,341,1439
546,dwc_sc.usp_pcg_parts_inv_aging,2,0.055,262,1439
547,dwc_sc.usp_pcg_prc_inhouse_inv_aging,9,0.032,38,1439
548,dwc_sc.usp_pcg_prc_vendor_mgmt_inv_aging,3,0.038,746,1439
549,dwc_sc.usp_pcsd_backlog_01,5,0.053,144,1439
550,dwc_sc.usp_pcsd_backlog_02,5,0.072,738,1439
551,dwc_sc.usp_pcsd_backlog_sum,2,0.038,381,1439
552,dwc_sc.usp_pcsd_fgi_aging,7,0.061,330,1439
553,dwc_sc.usp_pcsd_order_detail_weekly,4,0.035,503,1439
554,dwc_sc.usp_pcsd_prc_backlog,7,0.054,331,1439
555,dwc_sc.usp_pcsd_prc_commercial_supply_sum,1,0.079,413,1439
556,dwc_sc.usp_pcsd_prc_cons_and_smb_dc_fgi_sum,1,0.044,376,1439
557,dwc_sc.usp_planned_ship_dt_history,5,0.072,594,1439
558,dwc_sc.usp_po,2,0.076,632,1439
559,dwc_sc.usp_po_gr,3,0.048,777,1439
560,dwc_sc.usp_prc_serial_no,1,0.075,503,1439
561,dwc_sc.usp_prc_shippable_qty,5,0.042,33,1439
562,dwc_sc.usp_prc_shpmt_and_shippable_qty,1,0.059,698,1439
563,dwc_sc.usp_prep_inv_gl_parts,1,0.039,778,1439
564,dwc_sc.usp_prep_sc_manufacture_wip_mo,1,0.073,196,1439
565,dwc_sc.usp_replenish,1,0.062,670,1439
566,dwc_sc.usp_site_dim,1,0.035,555,1439
567,dwc_sc.usp_source_site_mapping,1,0.046,698,1439
568,dwc_sc.usp_zbw_inv_gl_fgi,1,0.051,252,1439
569,dwc_srv.usp_booking_chnl_flg_information_determ,10,0.049,42,1439
570,dwc_srv.usp_con_svc_chnl_flg_information_determ,8,0.056,599,1439
571,dwc_srv.usp_con_svc_stb_registration_detail_dwc,2,0.079,312,1439
572,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_rel,14,0.054,142,1439
573,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_smb,5,0.056,659,1439
574,dwc_srv_ww.usp_svc_booking_simulation,15,0.069,739,1439
575,dwc_srv_ww.usp_svc_booking_simulation_backlog,13,0.076,492,1439
576,dwc_srv_ww.usp_svc_booking_simulation_billed,6,0.051,192,1439
577,dwc_srv_ww.usp_svc_booking_simulation_shipped,1,0.076,716,1439
578,dwc_srv_ww.usp_t_pcsd_backlog_st,4,0.073,485,1439
579,dwd_corp.usp_country,1,0.046,274,1439
580,dwd_corp.usp_dist_chnl,1,0.062,77,1439
581,dwd_corp.usp_div,1,0.072,727,1439
582,dwd_corp.usp_isg_china_lenovo_area_mapping,1,0.035,188,1439
583,dwd_corp.usp_isg_china_manage_region_and_lenovo_region_mapping,1,0.03,602,1439
584,dwd_corp.usp_iso_country,1,0.064,501,1439
585,dwd_corp.usp_iso_curr,1,0.055,143,1439
586,dwd_corp.usp_lenovo_employee,2,0.04,712,1439
587,dwd_corp.usp_lenovo_sales_office,1,0.044,770,1439
588,dwd_corp.usp_lenovo_sales_org,1,0.059,299,1439
589,dwd_corp.usp_prc_area_mapping,1,0.067,27,1439
590,dwd_corp.usp_prc_combat_unit,1,0.057,681,1439
591,dwd_corp.usp_prc_county_combat_unit_mapping,1,0.038,513,1439
592,dwd_corp.usp_prc_fight_region,1,0.053,42,1439
593,dwd_corp.usp_prc_manage_region,1,0.045,739,1439
594,dwd_corp.usp_prc_province_fight_region_mapping,1,0.039,297,1439
595,dwd_corp.usp_prc_province_sales_region_mapping,1,0.046,198,1439
596,dwd_corp.usp_prc_region,1,0.051,56,1439
597,dwd_corp.usp_prc_store,1,0.066,585,1439
598,dwd_corp.usp_province,1,0.037,689,1439
599,dwd_corp.usp_ref_isg_china_region_lenovo_leader_mapping,1,0.074,466,1439
600,dwd_corp.usp_sales_geo_hier,1,0.059,166,1439
601,dwd_corp.usp_units_of_meas,1,0.069,406,1439
602,dwd_fi.usp_acct_doc_type,1,0.058,191,1439
603,dwd_fi.usp_bpc_acnt,2,0.055,166,1439
604,dwd_fi.usp_bpc_case,1,0.075,290,1439
605,dwd_fi.usp_bpc_chnl,1,0.033,294,1439
606,dwd_fi.usp_bpc_cust,2,0.048,179,1439
607,dwd_fi.usp_bpc_geo,2,0.072,397,1439
608,dwd_fi.usp_bpc_layer,2,0.072,169,1439
609,dwd_fi.usp_bpc_product,2,0.063,132,1439
610,dwd_fi.usp_bpc_svc_meas,2,0.075,712,1439
611,dwd_fi.usp_bpc_time,1,0.042,234,1439
612,dwd_fi.usp_bpc_wwmeas,2,0.05,574,1439
613,dwd_fi.usp_bpc_wwmeas_for_sci,1,0.032,541,1439
614,dwd_fi.usp_chart_of_acnt,1,0.051,690,1439
615,dwd_fi.usp_combine_billing_condition_delta_full,4,0.065,700,1439
616,dwd_fi.usp_combine_billing_hdr_delta_full,3,0.079,580,1439
617,dwd_fi.usp_combine_billing_item_delta_full,6,0.044,536,1439
618,dwd_fi.usp_controlling_area,1,0.038,511,1439
619,dwd_fi.usp_cost_center,2,0.061,461,1439
620,dwd_fi.usp_curr,1,0.04,377,1439
621,dwd_fi.usp_dim_fi_pcsd_playbook_seg,1,0.031,611,1439
622,dwd_fi.usp_dim_fi_pcsd_product,1,0.056,406,1439
623,dwd_fi.usp_dim_fi_pcsd_product_ind,1,0.063,493,1439
624,dwd_fi.usp_dim_fi_pcsd_seg,1,0.068,71,1439
625,dwd_fi.usp_exrt,2,0.068,703,1439
626,dwd_fi.usp_fact_fi_actl_pnl_data_set,7,0.054,501,1439
627,dwd_fi.usp_fact_fi_playbook_ssg_dataset,1,0.031,8,1439
628,dwd_fi.usp_fi_acct_doc_delta_full,5,0.037,586,1439
629,dwd_fi.usp_fi_acct_doc_hdr_delta_full,3,0.06,247,1439
630,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_talend_to_mcmt_delta_full,1,0.048,416,1439
631,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_to_mcmt_sdms_delta_full,1,0.078,786,1439
632,dwd_fi.usp_fi_meas_pca_detail_fact_delta_full,7,0.03,138,1439
633,dwd_fi.usp_fi_pcsd_bpc_dataset_series,1,0.033,57,1439
634,dwd_fi.usp_fi_pcsd_prd_series,1,0.07,648,1439
635,dwd_fi.usp_fi_qbr_product_det,1,0.074,302,1439
636,dwd_fi.usp_finance_pcsd_playbook_fctot_case,1,0.033,759,1439
637,dwd_fi.usp_finance_pcsd_product,1,0.079,736,1439
638,dwd_fi.usp_function_area,1,0.051,389,1439
639,dwd_fi.usp_isg_prc_billing,3,0.036,370,1439
640,dwd_fi.usp_isg_product_segment,4,0.031,712,1439
641,dwd_fi.usp_isg_seg_performance_order_loads_detail,1,0.061,707,1439
642,dwd_fi.usp_lenovo_company,1,0.047,345,1439
643,dwd_fi.usp_lsump_svc_upsell_cost_by_wo_delta,2,0.058,364,1439
644,dwd_fi.usp_movement_type,1,0.05,213,1439
645,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_ap_ps,1,0.064,544,1439
646,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bia,4,0.034,87,1439
647,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bmc_allocation,14,0.069,439,1439
648,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_delta_full,3,0.045,498,1439
649,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_emea_ps,1,0.058,27,1439
650,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_gaap,8,0.069,730,1439
651,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_chromebook,2,0.071,40,1439
652,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_topseller,4,0.038,478,1439
653,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_reset_dummy,1,0.065,681,1439
654,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_revenue_allocation,4,0.037,288,1439
655,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_split,1,0.074,710,1439
656,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_topseller,20,0.065,692,1439
657,dwd_fi.usp_po_condition_delta,5,0.039,460,1439
658,dwd_fi.usp_profit_center,1,0.077,143,1439
659,dwd_fi.usp_profit_performance_business_unit,1,0.035,664,1439
660,dwd_fi.usp_profit_performance_geo,1,0.069,7,1439
661,dwd_fi.usp_profit_performance_series,1,0.065,146,1439
662,dwd_fi.usp_svc_bpc_acnt,2,0.078,142,1439
663,dwd_fi.usp_svc_bpc_case,1,0.058,97,1439
664,dwd_fi.usp_svc_bpc_time,1,0.053,163,1439
665,dwd_fi.usp_swr_price_configration_table,1,0.042,240,1439
666,dwd_fi.usp_trading_partner,1,0.063,258,1439
667,dwd_fi.usp_ww_fi_pcsd_playbook_dm_geo,1,0.031,209,1439
668,dwd_fi.usp_ww_fi_ssg_product_mapping,1,0.03,398,1439
669,dwd_fi.usp_ww_fi_w1_account,1,0.06,218,1439
670,dwd_fi.usp_ww_fi_w1_channel,1,0.079,244,1439
671,dwd_fi.usp_ww_fi_w1_channel_mapping,1,0.048,217,1439
672,dwd_fi.usp_ww_fi_w1_geo,1,0.077,194,1439
673,dwd_fi.usp_ww_fi_w1_geo_mapping,1,0.046,46,1439
674,dwd_fi.usp_ww_fi_w1_layer,1,0.041,468,1439
675,dwd_fi.usp_ww_fi_w1_layer_mapping,1,0.031,518,1439
676,dwd_fi.usp_ww_fi_w1_product,1,0.073,223,1439
677,dwd_fi.usp_ww_fi_w1_segment,1,0.06,144,1439
678,dwd_fi.usp_ww_fi_w1_segment_mapping,1,0.034,308,1439
679,dwd_ms.usp_SMB_PRODUCT_SEG_BY_PH4,1,0.041,118,1439
680,dwd_ms.usp_acnt,6,0.041,145,1439
681,dwd_ms.usp_acnt_addr_rel,2,0.07,149,1439
682,dwd_ms.usp_acnt_alias_nm,3,0.056,351,1439
683,dwd_ms.usp_acnt_alt_identity,2,0.065,673,1439
684,dwd_ms.usp_acnt_crm,9,0.074,187,1439
685,dwd_ms.usp_acnt_identity_type,1,0.042,622,1439
686,dwd_ms.usp_acnt_nm_alias_type,1,0.063,51,1439
687,dwd_ms.usp_acnt_regional_dc,1,0.054,79,1439
688,dwd_ms.usp_acnt_rel,3,0.079,722,1439
689,dwd_ms.usp_acnt_sector_to_industry,1,0.046,80,1439
690,dwd_ms.usp_acnt_status,1,0.053,55,1439
691,dwd_ms.usp_acnt_status_rsn,1,0.057,309,1439
692,dwd_ms.usp_acnt_type,1,0.079,457,1439
693,dwd_ms.usp_bp_determ,1,0.046,145,1439
694,dwd_ms.usp_bp_sales_transaction,1,0.057,251,1439
695,dwd_ms.usp_bp_subtype,1,0.077,736,1439
696,dwd_ms.usp_bp_type,1,0.061,758,1439
697,dwd_ms.usp_business_group,1,0.052,66,1439
698,dwd_ms.usp_bysn_sti_data_source_lecoo_daily,5,0.078,521,1439
699,dwd_ms.usp_bysn_sti_data_source_lecoo_final,1,0.046,357,1439
700,dwd_ms.usp_bysn_sti_data_source_sec,3,0.055,310,1439
701,dwd_ms.usp_cdc_and_rdc_shipping_reverse,1,0.078,374,1439
702,dwd_ms.usp_china_idc_yoy_target,1,0.071,285,1439
703,dwd_ms.usp_ciop_prc_bms_con_reseller_transformation,1,0.057,453,1439
704,dwd_ms.usp_city,1,0.046,771,1439
705,dwd_ms.usp_con_cust_seg,1,0.044,209,1439
706,dwd_ms.usp_con_cust_segmentation4_determ,1,0.034,420,1439
707,dwd_ms.usp_con_lecoo_cust_seg_chnl_mapping,1,0.058,481,1439
708,dwd_ms.usp_con_product_seg_by_ph4,1,0.033,48,1439
709,dwd_ms.usp_con_push_out,2,0.04,508,1439
710,dwd_ms.usp_csdc_inv,1,0.051,376,1439
711,dwd_ms.usp_csdc_sti_bypn_dwd,1,0.046,722,1439
